City,Cuisine Style,count
Amsterdam,Wine Bar,6
Athens,African,2
Athens,American,31
Athens,American,6
Athens,Arabic,1
Athens,Arabic,1
Athens,Argentinean,1
Athens,Asian,6
Athens,Australian,1
Athens,Bar,69
Athens,Bar,1
Athens,Barbecue,3
Athens,Barbecue,5
Athens,Brazilian,2
Athens,Brew Pub,3
Athens,Cafe,68
Athens,Cafe,14
Athens,Caribbean,1
Athens,Chinese,13
Athens,Chinese,8
Athens,Contemporary,1
Athens,Contemporary,4
Athens,Delicatessen,1
Athens,Diner,3
Athens,Diner,2
Athens,Eastern European,1
Athens,European,19
Athens,European,10
Athens,Fast Food,35
Athens,Fast Food,1
Athens,French,9
Athens,French,5
Athens,Fusion,1
Athens,Fusion,1
Athens,Gastropub,1
Athens,German,2
Athens,German,2
Athens,Greek,87
Athens,Greek,204
Athens,Grill,1
Athens,Grill,5
Athens,Healthy,4
Athens,Healthy,1
Athens,Indian,20
Athens,Indian,8
Athens,International,16
Athens,International,8
Athens,Irish,1
Athens,Italian,77
Athens,Italian,18
Athens,Japanese,17
Athens,Japanese,3
Athens,Latin,1
Athens,Lebanese,4
Athens,Mediterranean,383
Athens,Mediterranean,31
Athens,Mexican,8
Athens,Mexican,5
Athens,Middle Eastern,2
Athens,Middle Eastern,2
Athens,Peruvian,1
Athens,Pizza,9
Athens,Pizza,5
Athens,Pub,1
Athens,Pub,5
Athens,Russian,1
Athens,Seafood,48
Athens,Seafood,5
Athens,Spanish,1
Athens,Steakhouse,30
Athens,Steakhouse,13
Athens,Sushi,3
Athens,Sushi,1
Athens,Swiss,1
Athens,Turkish,5
Athens,Vegan Options,2
Athens,Vegetarian Friendly,1
Athens,Vegetarian Friendly,1
Athens,Wine Bar,4
Athens,Wine Bar,5
Athens,African,1
Athens,American,9
Athens,American,2
Athens,Arabic,3
Athens,Arabic,3
Athens,Argentinean,1
Athens,Armenian,2
Athens,Armenian,2
Athens,Asian,31
Athens,Asian,12
Athens,Azerbaijani,1
Athens,Bangladeshi,1
Athens,Bangladeshi,2
Athens,Bar,44
Athens,Bar,3
Athens,Barbecue,37
Athens,Barbecue,6
Athens,Brew Pub,6
Athens,British,5
Athens,British,1
Athens,Cafe,57
Athens,Cafe,7
Athens,Caribbean,1
Athens,Central American,6
Athens,Central American,2
Athens,Central European,5
Athens,Central European,3
Athens,Chinese,2
Athens,Colombian,1
Athens,Contemporary,15
Athens,Contemporary,3
Athens,Czech,2
Athens,Czech,1
Athens,Delicatessen,9
Athens,Delicatessen,1
Athens,Diner,14
Athens,Diner,12
Athens,Eastern European,4
Athens,Eastern European,2
Athens,Egyptian,1
Athens,Ethiopian,2
Athens,European,133
Athens,European,30
Athens,Fast Food,36
Athens,Fast Food,11
Athens,French,2
Athens,French,4
Athens,Fusion,3
Athens,Fusion,2
Athens,Gastropub,6
Athens,Gastropub,3
Athens,German,1
Athens,Gluten Free Options,4
Athens,Gluten Free Options,121
Athens,Greek,375
Athens,Greek,237
Athens,Grill,20
Athens,Grill,15
Athens,Halal,2
Athens,Halal,4
Athens,Hawaiian,1
Athens,Healthy,18
Athens,Healthy,2
Athens,International,27
Athens,International,7
Athens,Italian,12
Athens,Italian,2
Athens,Japanese,5
Athens,Korean,2
Athens,Kosher,1
Athens,Latin,7
Athens,Latin,1
Athens,Lebanese,2
Athens,Mediterranean,230
Athens,Mediterranean,55
Athens,Mexican,2
Athens,Middle Eastern,15
Athens,Middle Eastern,6
Athens,Moroccan,1
Athens,Pakistani,3
Athens,Peruvian,1
Athens,Pizza,33
Athens,Pizza,5
Athens,Pub,33
Athens,Pub,46
Athens,Romanian,1
Athens,Russian,1
Athens,Scottish,1
Athens,Seafood,16
Athens,Seafood,5
Athens,Soups,5
Athens,Soups,3
Athens,South American,4
Athens,Spanish,9
Athens,Spanish,1
Athens,Steakhouse,2
Athens,Steakhouse,1
Athens,Street Food,9
Athens,Street Food,11
Athens,Sushi,19
Athens,Sushi,3
Athens,Thai,5
Athens,Thai,2
Athens,Turkish,1
Athens,Turkish,2
Athens,Vegan Options,112
Athens,Vegan Options,174
Athens,Vegetarian Friendly,277
Athens,Vegetarian Friendly,151
Athens,Venezuelan,1
Athens,Vietnamese,1
Athens,Vietnamese,1
Athens,Wine Bar,32
Athens,Wine Bar,21
Barcelona,African,6
Barcelona,African,2
Barcelona,American,112
Barcelona,American,15
Barcelona,Argentinean,18
Barcelona,Argentinean,1
Barcelona,Asian,58
Barcelona,Asian,11
Barcelona,Australian,1
Barcelona,Austrian,2
Barcelona,Bar,337
Barcelona,Bar,15
Barcelona,Barbecue,15
Barcelona,Barbecue,8
Barcelona,Belgian,4
Barcelona,Brazilian,11
Barcelona,Brazilian,1
Barcelona,Brew Pub,29
Barcelona,British,1
Barcelona,Cafe,174
Barcelona,Cafe,73
Barcelona,Caribbean,17
Barcelona,Central American,3
Barcelona,Chilean,4
Barcelona,Chinese,87
Barcelona,Chinese,52
Barcelona,Colombian,1
Barcelona,Contemporary,5
Barcelona,Contemporary,7
Barcelona,Cuban,1
Barcelona,Delicatessen,6
Barcelona,Delicatessen,7
Barcelona,Diner,5
Barcelona,Diner,5
Barcelona,Dutch,2
Barcelona,Eastern European,1
Barcelona,European,82
Barcelona,European,28
Barcelona,Fast Food,62
Barcelona,Fast Food,45
Barcelona,Filipino,5
Barcelona,French,38
Barcelona,French,12
Barcelona,Fusion,10
Barcelona,Fusion,3
Barcelona,Gastropub,8
Barcelona,Gastropub,1
Barcelona,Georgian,1
Barcelona,German,14
Barcelona,German,4
Barcelona,Gluten Free Options,2
Barcelona,Greek,2
Barcelona,Greek,2
Barcelona,Grill,1
Barcelona,Grill,1
Barcelona,Halal,1
Barcelona,Hawaiian,1
Barcelona,Hawaiian,2
Barcelona,Healthy,17
Barcelona,Healthy,15
Barcelona,Hungarian,1
Barcelona,Indian,53
Barcelona,Indian,9
Barcelona,International,88
Barcelona,International,25
Barcelona,Irish,8
Barcelona,Israeli,1
Barcelona,Italian,416
Barcelona,Italian,98
Barcelona,Japanese,240
Barcelona,Japanese,53
Barcelona,Korean,1
Barcelona,Latin,38
Barcelona,Latin,1
Barcelona,Lebanese,39
Barcelona,Mediterranean,1470
Barcelona,Mediterranean,283
Barcelona,Mexican,84
Barcelona,Mexican,29
Barcelona,Middle Eastern,8
Barcelona,Middle Eastern,2
Barcelona,Moroccan,11
Barcelona,Pakistani,1
Barcelona,Peruvian,43
Barcelona,Peruvian,1
Barcelona,Pizza,70
Barcelona,Pizza,49
Barcelona,Polish,1
Barcelona,Pub,11
Barcelona,Pub,13
Barcelona,Russian,4
Barcelona,Seafood,211
Barcelona,Seafood,17
Barcelona,Soups,3
Barcelona,Soups,1
Barcelona,South American,8
Barcelona,South American,1
Barcelona,Spanish,213
Barcelona,Spanish,542
Barcelona,Steakhouse,56
Barcelona,Steakhouse,2
Barcelona,Street Food,4
Barcelona,Sushi,12
Barcelona,Sushi,16
Barcelona,Swiss,2
Barcelona,Thai,5
Barcelona,Thai,2
Barcelona,Turkish,7
Barcelona,Turkish,10
Barcelona,Vegan Options,1
Barcelona,Vegetarian Friendly,13
Barcelona,Vegetarian Friendly,25
Barcelona,Venezuelan,2
Barcelona,Vietnamese,1
Barcelona,Wine Bar,8
Barcelona,Wine Bar,11
Barcelona,African,2
Barcelona,Albanian,1
Barcelona,American,45
Barcelona,American,4
Barcelona,Arabic,3
Barcelona,Arabic,2
Barcelona,Argentinean,78
Barcelona,Argentinean,9
Barcelona,Armenian,2
Barcelona,Asian,223
Barcelona,Asian,74
Barcelona,Australian,1
Barcelona,Bar,172
Barcelona,Bar,13
Barcelona,Barbecue,57
Barcelona,Barbecue,16
Barcelona,Belgian,4
Barcelona,Brazilian,11
Barcelona,Brew Pub,13
Barcelona,Brew Pub,1
Barcelona,British,7
Barcelona,British,3
Barcelona,Cafe,113
Barcelona,Cafe,15
Barcelona,Cajun & Creole,1
Barcelona,Cambodian,1
Barcelona,Cambodian,1
Barcelona,Caribbean,8
Barcelona,Caribbean,1
Barcelona,Central American,25
Barcelona,Central American,7
Barcelona,Central Asian,2
Barcelona,Central Asian,3
Barcelona,Central European,6
Barcelona,Central European,7
Barcelona,Chilean,3
Barcelona,Chilean,1
Barcelona,Chinese,7
Barcelona,Chinese,3
Barcelona,Colombian,8
Barcelona,Colombian,11
Barcelona,Contemporary,92
Barcelona,Contemporary,20
Barcelona,Croatian,1
Barcelona,Cuban,3
Barcelona,Cuban,7
Barcelona,Delicatessen,50
Barcelona,Delicatessen,28
Barcelona,Diner,7
Barcelona,Diner,23
Barcelona,Eastern European,6
Barcelona,Eastern European,5
Barcelona,Ecuadorean,2
Barcelona,Egyptian,2
Barcelona,Ethiopian,2
Barcelona,European,1389
Barcelona,European,189
Barcelona,Fast Food,141
Barcelona,Fast Food,33
Barcelona,Filipino,1
Barcelona,French,14
Barcelona,Fusion,150
Barcelona,Fusion,61
Barcelona,Gastropub,26
Barcelona,Gastropub,37
Barcelona,German,4
Barcelona,German,1
Barcelona,Gluten Free Options,57
Barcelona,Gluten Free Options,842
Barcelona,Greek,9
Barcelona,Greek,8
Barcelona,Grill,29
Barcelona,Grill,23
Barcelona,Halal,21
Barcelona,Halal,36
Barcelona,Hawaiian,3
Barcelona,Healthy,124
Barcelona,Healthy,44
Barcelona,Hungarian,1
Barcelona,Indian,8
Barcelona,Indian,1
Barcelona,Indonesian,6
Barcelona,International,141
Barcelona,International,9
Barcelona,Irish,2
Barcelona,Irish,1
Barcelona,Israeli,6
Barcelona,Italian,38
Barcelona,Italian,22
Barcelona,Jamaican,1
Barcelona,Japanese,36
Barcelona,Japanese,9
Barcelona,Korean,13
Barcelona,Korean,7
Barcelona,Kosher,3
Barcelona,Latin,90
Barcelona,Latin,3
Barcelona,Lebanese,7
Barcelona,Lebanese,1
Barcelona,Malaysian,1
Barcelona,Malaysian,1
Barcelona,Mediterranean,985
Barcelona,Mediterranean,215
Barcelona,Mexican,10
Barcelona,Mexican,1
Barcelona,Middle Eastern,58
Barcelona,Middle Eastern,12
Barcelona,Minority Chinese,2
Barcelona,Minority Chinese,2
Barcelona,Mongolian,1
Barcelona,Moroccan,7
Barcelona,Nepali,4
Barcelona,Nepali,3
Barcelona,Pakistani,12
Barcelona,Pakistani,2
Barcelona,Persian,2
Barcelona,Peruvian,13
Barcelona,Peruvian,1
Barcelona,Pizza,211
Barcelona,Pizza,54
Barcelona,Polish,1
Barcelona,Portuguese,4
Barcelona,Portuguese,3
Barcelona,Pub,122
Barcelona,Pub,132
Barcelona,Romanian,1
Barcelona,Romanian,2
Barcelona,Russian,2
Barcelona,Russian,1
Barcelona,Scandinavian,1
Barcelona,Scottish,1
Barcelona,Seafood,38
Barcelona,Seafood,15
Barcelona,Singaporean,3
Barcelona,Soups,41
Barcelona,Soups,4
Barcelona,South American,54
Barcelona,South American,111
Barcelona,Southwestern,1
Barcelona,Spanish,1418
Barcelona,Spanish,789
Barcelona,Steakhouse,19
Barcelona,Steakhouse,7
Barcelona,Street Food,36
Barcelona,Street Food,14
Barcelona,Sushi,142
Barcelona,Sushi,55
Barcelona,Swedish,1
Barcelona,Swiss,1
Barcelona,Taiwanese,2
Barcelona,Taiwanese,2
Barcelona,Thai,30
Barcelona,Thai,5
Barcelona,Tibetan,2
Barcelona,Turkish,13
Barcelona,Turkish,5
Barcelona,Uzbek,1
Barcelona,Vegan Options,584
Barcelona,Vegan Options,421
Barcelona,Vegetarian Friendly,1160
Barcelona,Vegetarian Friendly,771
Barcelona,Venezuelan,23
Barcelona,Venezuelan,2
Barcelona,Vietnamese,16
Barcelona,Vietnamese,2
Barcelona,Wine Bar,49
Barcelona,Wine Bar,41
Barcelona,Xinjiang,1
Barcelona,Yunnan,2
Berlin,African,13
Berlin,African,4
Berlin,American,115
Berlin,American,21
Berlin,Arabic,3
Berlin,Argentinean,4
Berlin,Asian,227
Berlin,Asian,25
Berlin,Australian,1
Berlin,Australian,1
Berlin,Austrian,17
Berlin,Bar,103
Berlin,Bar,9
Berlin,Barbecue,11
Berlin,Barbecue,5
Berlin,Belgian,1
Berlin,Brazilian,2
Berlin,Brew Pub,2
Berlin,British,1
Berlin,British,1
Berlin,Cafe,114
Berlin,Cafe,54
Berlin,Cajun & Creole,1
Berlin,Caribbean,6
Berlin,Caribbean,1
Berlin,Central European,5
Berlin,Chilean,2
Berlin,Chinese,68
Berlin,Chinese,45
Berlin,Contemporary,6
Berlin,Contemporary,11
Berlin,Delicatessen,2
Berlin,Delicatessen,6
Berlin,Diner,6
Berlin,Diner,7
Berlin,Dutch,1
Berlin,Eastern European,5
Berlin,Eastern European,1
Berlin,European,163
Berlin,European,33
Berlin,Fast Food,70
Berlin,Fast Food,20
Berlin,Filipino,3
Berlin,French,86
Berlin,French,20
Berlin,Fusion,3
Berlin,Fusion,4
Berlin,Gastropub,1
Berlin,Georgian,2
Berlin,German,492
Berlin,German,167
Berlin,Greek,4
Berlin,Greek,53
Berlin,Grill,6
Berlin,Grill,4
Berlin,Halal,2
Berlin,Hawaiian,1
Berlin,Healthy,5
Berlin,Healthy,5
Berlin,Indian,77
Berlin,Indian,67
Berlin,International,44
Berlin,International,72
Berlin,Irish,7
Berlin,Irish,1
Berlin,Israeli,2
Berlin,Italian,559
Berlin,Italian,206
Berlin,Japanese,119
Berlin,Japanese,16
Berlin,Korean,1
Berlin,Korean,1
Berlin,Kosher,1
Berlin,Latin,13
Berlin,Latin,1
Berlin,Lebanese,44
Berlin,Lebanese,1
Berlin,Mediterranean,136
Berlin,Mediterranean,23
Berlin,Mexican,57
Berlin,Mexican,20
Berlin,Middle Eastern,18
Berlin,Middle Eastern,18
Berlin,Moroccan,4
Berlin,Persian,2
Berlin,Peruvian,8
Berlin,Pizza,17
Berlin,Pizza,56
Berlin,Polish,6
Berlin,Pub,6
Berlin,Pub,15
Berlin,Russian,3
Berlin,Russian,4
Berlin,Seafood,32
Berlin,Seafood,10
Berlin,Singaporean,1
Berlin,Soups,4
Berlin,Soups,3
Berlin,South American,1
Berlin,Spanish,9
Berlin,Spanish,18
Berlin,Sri Lankan,2
Berlin,Steakhouse,51
Berlin,Steakhouse,14
Berlin,Street Food,3
Berlin,Street Food,2
Berlin,Sushi,44
Berlin,Sushi,22
Berlin,Swiss,6
Berlin,Taiwanese,1
Berlin,Thai,10
Berlin,Thai,33
Berlin,Turkish,26
Berlin,Turkish,45
Berlin,Ukrainian,1
Berlin,Vegan Options,5
Berlin,Vegetarian Friendly,13
Berlin,Vegetarian Friendly,53
Berlin,Vietnamese,12
Berlin,Vietnamese,61
Berlin,Wine Bar,4
Berlin,Wine Bar,4
Berlin,Afghani,1
Berlin,African,3
Berlin,African,1
Berlin,American,27
Berlin,American,5
Berlin,Arabic,9
Berlin,Arabic,7
Berlin,Argentinean,19
Berlin,Argentinean,5
Berlin,Armenian,1
Berlin,Armenian,3
Berlin,Asian,222
Berlin,Asian,40
Berlin,Australian,4
Berlin,Australian,2
Berlin,Austrian,37
Berlin,Austrian,1
Berlin,Bar,149
Berlin,Bar,3
Berlin,Barbecue,58
Berlin,Barbecue,15
Berlin,Brazilian,3
Berlin,Brew Pub,5
Berlin,Brew Pub,3
Berlin,British,3
Berlin,British,1
Berlin,Cafe,124
Berlin,Cafe,17
Berlin,Cajun & Creole,1
Berlin,Cajun & Creole,1
Berlin,Cambodian,2
Berlin,Cambodian,1
Berlin,Caribbean,3
Berlin,Caucasian,1
Berlin,Central American,21
Berlin,Central American,6
Berlin,Central Asian,2
Berlin,Central European,341
Berlin,Central European,98
Berlin,Chilean,2
Berlin,Chinese,5
Berlin,Chinese,1
Berlin,Colombian,1
Berlin,Contemporary,31
Berlin,Contemporary,9
Berlin,Croatian,8
Berlin,Croatian,10
Berlin,Cuban,3
Berlin,Delicatessen,33
Berlin,Delicatessen,11
Berlin,Diner,26
Berlin,Diner,23
Berlin,Eastern European,18
Berlin,Eastern European,3
Berlin,Egyptian,4
Berlin,Egyptian,3
Berlin,Ethiopian,5
Berlin,Ethiopian,1
Berlin,European,928
Berlin,European,129
Berlin,Fast Food,88
Berlin,Fast Food,31
Berlin,French,24
Berlin,French,6
Berlin,Fusion,41
Berlin,Fusion,23
Berlin,Gastropub,13
Berlin,Gastropub,12
Berlin,Georgian,1
Berlin,German,116
Berlin,German,30
Berlin,Gluten Free Options,10
Berlin,Gluten Free Options,287
Berlin,Greek,27
Berlin,Greek,14
Berlin,Grill,51
Berlin,Grill,20
Berlin,Guatemalan,2
Berlin,Halal,10
Berlin,Halal,56
Berlin,Hawaiian,1
Berlin,Healthy,44
Berlin,Healthy,13
Berlin,Hungarian,4
Berlin,Indian,7
Berlin,Indonesian,4
Berlin,Indonesian,2
Berlin,International,127
Berlin,International,35
Berlin,Irish,1
Berlin,Israeli,18
Berlin,Israeli,2
Berlin,Italian,30
Berlin,Italian,8
Berlin,Jamaican,3
Berlin,Japanese,21
Berlin,Japanese,5
Berlin,Korean,27
Berlin,Korean,17
Berlin,Kosher,3
Berlin,Kosher,6
Berlin,Latin,26
Berlin,Latin,1
Berlin,Latvian,1
Berlin,Lebanese,3
Berlin,Lebanese,3
Berlin,Malaysian,1
Berlin,Mediterranean,424
Berlin,Mediterranean,105
Berlin,Mexican,9
Berlin,Mexican,2
Berlin,Middle Eastern,117
Berlin,Middle Eastern,21
Berlin,Mongolian,1
Berlin,Mongolian,2
Berlin,Moroccan,5
Berlin,Native American,1
Berlin,Nepali,5
Berlin,Nepali,1
Berlin,New Zealand,1
Berlin,Norwegian,1
Berlin,Pakistani,7
Berlin,Pakistani,3
Berlin,Persian,10
Berlin,Persian,5
Berlin,Peruvian,4
Berlin,Pizza,205
Berlin,Pizza,64
Berlin,Polish,3
Berlin,Portuguese,7
Berlin,Portuguese,9
Berlin,Pub,99
Berlin,Pub,72
Berlin,Russian,10
Berlin,Russian,3
Berlin,Salvadoran,1
Berlin,Scandinavian,2
Berlin,Scandinavian,2
Berlin,Seafood,60
Berlin,Seafood,21
Berlin,Singaporean,3
Berlin,Singaporean,3
Berlin,Soups,40
Berlin,Soups,20
Berlin,South American,29
Berlin,South American,25
Berlin,Southwestern,2
Berlin,Spanish,64
Berlin,Spanish,21
Berlin,Sri Lankan,1
Berlin,Sri Lankan,2
Berlin,Steakhouse,21
Berlin,Steakhouse,6
Berlin,Street Food,18
Berlin,Street Food,20
Berlin,Sushi,94
Berlin,Sushi,18
Berlin,Swedish,1
Berlin,Swedish,1
Berlin,Swiss,7
Berlin,Swiss,1
Berlin,Taiwanese,1
Berlin,Taiwanese,2
Berlin,Thai,73
Berlin,Thai,22
Berlin,Tibetan,6
Berlin,Tibetan,1
Berlin,Turkish,57
Berlin,Turkish,15
Berlin,Ukrainian,2
Berlin,Ukrainian,1
Berlin,Vegan Options,225
Berlin,Vegan Options,399
Berlin,Vegetarian Friendly,698
Berlin,Vegetarian Friendly,959
Berlin,Vietnamese,132
Berlin,Vietnamese,55
Berlin,Wine Bar,37
Berlin,Wine Bar,23
Bratislava,African,1
Bratislava,American,16
Bratislava,American,1
Bratislava,Asian,8
Bratislava,Austrian,1
Bratislava,Bar,71
Bratislava,Barbecue,3
Bratislava,Belgian,1
Bratislava,Brew Pub,3
Bratislava,Cafe,24
Bratislava,Cafe,9
Bratislava,Central European,9
Bratislava,Central European,1
Bratislava,Chinese,6
Bratislava,Chinese,5
Bratislava,Contemporary,1
Bratislava,Contemporary,1
Bratislava,Eastern European,1
Bratislava,Eastern European,4
Bratislava,European,101
Bratislava,European,24
Bratislava,Fast Food,11
Bratislava,Fast Food,3
Bratislava,French,5
Bratislava,French,2
Bratislava,German,1
Bratislava,Greek,2
Bratislava,Healthy,4
Bratislava,Healthy,4
Bratislava,Indian,7
Bratislava,Indian,1
Bratislava,International,16
Bratislava,International,6
Bratislava,Italian,47
Bratislava,Italian,17
Bratislava,Japanese,16
Bratislava,Japanese,2
Bratislava,Latin,1
Bratislava,Mediterranean,5
Bratislava,Mediterranean,3
Bratislava,Mexican,3
Bratislava,Mexican,5
Bratislava,Pizza,13
Bratislava,Pizza,18
Bratislava,Polish,1
Bratislava,Pub,3
Bratislava,Pub,26
Bratislava,Seafood,2
Bratislava,Seafood,6
Bratislava,Soups,1
Bratislava,Soups,3
Bratislava,Steakhouse,8
Bratislava,Steakhouse,1
Bratislava,Street Food,2
Bratislava,Sushi,3
Bratislava,Thai,1
Bratislava,Thai,1
Bratislava,Vegetarian Friendly,1
Bratislava,Vietnamese,3
